url,title,meta_description
https://www.dlsu.edu.ph/colleges/cos/departments/mathematics/faculty-profile-math-and-stat/,Faculty Profile (Math and Stat) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/mathematics/professor-emeritus/,Professor Emeritus - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/opportunities-grants-awards/,Opportunities for Grants and Awards - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/thesis-archive/,Thesis Archive - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/mathematics/syllabus/,Syllabus - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/enrollment-graduation-statistics/,Enrollment and Graduation Statistics - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/obe-framework/,OBE Framework - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/vision-mission/,Vision-Mission - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/student-outcomes,Student Outcomes - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/office-of-the-dean/,Office of the Dean - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/deans-gallery/,Deans’ Gallery - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/,Academic Departments - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/research-centers/,Research Centers - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/organizational-chart/,Organizational Chart - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/electronics-computer-engineering/,"Department of Electronics, Computer and Electrical Engineering - De La Salle University",None
https://www.dlsu.edu.ph/colleges/gcoe/contact-information/,Contact Information - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/,Undergraduate Degree Programs - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/faculty-profile/,Faculty Profile - Chemical Engineering - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/faculty-profile/,Faculty Profile - Civil Engineering - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/electronics-computer-engineering/faculty-profile/,Faculty Profile - ECE - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/faculty-profile/,Faculty Profile - Manufacturing Engineering and Management - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/industrial-engineering/faculty-profile/,Faculty Profile - Industrial Engineering - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/,Faculty Profile - Mechanical Engineering - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/,Graduate Degree Programs - De La Salle University,None
https://www.dlsu.edu.ph/erdt,Engineering Research and Development for Technology (ERDT) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/student-organizations/,Student Organizations - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/faculty-awards-and-recognitions/,Faculty Awards and Recognitions - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/student-awards-and-recognitions/,Student Awards and Recognitions - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/rankings/,Rankings - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/accreditations/,Accreditations - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/licensure-examinations/,Licensure Examinations - De La Salle University,None
https://www.dlsu.edu.ph/105987-2/,DLSU grad wins James Dyson Award - De La Salle University,None
https://www.dlsu.edu.ph/gcoe-faculty-receives-2023-nrcp-achievement-award/,GCOE faculty receives 2023 NRCP Achievement Award - De La Salle University,None
https://www.dlsu.edu.ph/gokongwei-college-of-engineering-welcomes-global-ai-expert/,Gokongwei College of Engineering welcomes global AI expert - De La Salle University,None
https://www.dlsu.edu.ph/dlsu-full-professor-is-2018-outstanding-asean-science-diplomat/,DLSU Full Professor is 2018 Outstanding ASEAN Science Diplomat - De La Salle University,None
https://www.dlsu.edu.ph/sme-paper-processing-seminar-ay-2015-2016/,SME Paper Processing Seminar (AY 2015-2016) - De La Salle University,None
https://www.dlsu.edu.ph/sme-sports-day/,SME Sports Day (AY 2015-2016) - De La Salle University,None
https://www.dlsu.edu.ph/sme-team-building-ay-2015-2016/,SME Team Building (AY 2015-2016) - De La Salle University,None
https://www.dlsu.edu.ph/sophomore-plant-visit-ay-2015-2016/,Sophomore Plant Visit (AY 2015-2016) - De La Salle University,None
https://www.dlsu.edu.ph/sme-general-assembly-ay-2015-2016/,SME General Assembly (AY 2015-2016) - De La Salle University,None
https://www.dlsu.edu.ph/junior-plant-visit-at-2015-2016/,Junior Plant Visit (AY 2015-2016) - De La Salle University,None
https://www.dlsu.edu.ph/annual-recruitment-week-ay-2015-2016/,Annual Recruitment Week (AY 2015-2016) - De La Salle University,None
https://www.dlsu.edu.ph/lasaltech-write-up/,Lasaltech Write Up (AY 2014-2015) - De La Salle University,None
https://www.dlsu.edu.ph/mem-frosh-convocation/,MEM Frosh Convocation (AY 2015-2016) - De La Salle University,None
https://www.dlsu.edu.ph/calendar-shift-2014/,Calendar Shift (AY 2014-2015) - De La Salle University,None
https://www.dlsu.edu.ph/christmas-drive-write-up-2014/,Christmas Drive Write Up (AY 2014-2015) - De La Salle University,None
https://www.dlsu.edu.ph/bed-project-2014/,Bed Project (AY 2014-2015) - De La Salle University,None
https://www.dlsu.edu.ph/general-assembly-ay-2014-2015/,General Assembly (AY 2014-2015) - De La Salle University,None
https://www.dlsu.edu.ph/developments-value-added-products-algae-technology/,Developments and Value-Added Products on Algae Technology - De La Salle University,None
https://www.dlsu.edu.ph/civil-engineering-faculty-pice-ncr-14th-regional-technical-conference/,Civil Engineering Faculty at the PICE NCR 14th Regional Technical Conference - De La Salle University,None
https://www.dlsu.edu.ph/renovation-of-gcoe/,Renovation of GCOE - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/biology/about-us/,About Us - De La Salle University,"The Biology Department undertakes teaching and research in a wide range of biological disciplines. Recognized consistently as a Center of Excellence by the Commission of Higher Education (CHED), the Department has highly competent teachers committed to training students and producing quality research."
https://www.dlsu.edu.ph/colleges/cos/departments/biology/undergraduate-programs/,Undergraduate Programs - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/biology/administration/,Administration - De La Salle University,"The Biology Department undertakes teaching and research in a wide range of biological disciplines. Recognized consistently as a Center of Excellence by the Commission of Higher Education (CHED), the Department has highly competent teachers committed to training students and producing quality research."
https://www.dlsu.edu.ph/colleges/cos/departments/biology/faculty-profile/,Faculty Profile - Biology - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/biology/graduate-programs/,Graduate Programs - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/biology/student-resources//,Student Resources - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/biology/facilities/,Facilities - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/biology/research/,Research - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/chemistry/about-us/,About Us - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/chemistry/organizational-chart-and-department-administrators-and-staff-chem/,Organizational Chart and Department Administrators and Staff (CHEM) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/chemistry/undergraduate-programs/,Undergraduate Programs (CHEM) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/chemistry/graduate-programs/,Graduate Programs - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/chemistry/chemistry-department-laboratory-facilities-chem/,Chemistry Department Laboratory Facilities (CHEM) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/chemistry/faculty-profile/,Faculty Profile (CHEM) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/chemistry/contact-us/,Contact Us - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/physics/students/,Student Resources - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/physics/about/,About - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/physics/practicum/,Practicum/Internship - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/physics/policies/,Policies - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/physics/linkage/papsi/,Philippine Association of Physics &amp; Science Instructors - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/physics/linkage/,Linkage - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/physics/thesis/,Thesis - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/physics/research-groups/,Research Groups - De La Salle University,None
https://www.dlsu.edu.ph/research/research-centers/censer/pjmsn/,Philippine Journal of Materials Science and Nanotechnology - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/physics/linkage/sigwa/,Students Involved in Geophysical Weather and Atmospheric Studies - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/physics/linkage/phenom/,Phenom - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/physics/linkage/inano/,iNano - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/physics/faculty-profile/,Faculty Profile - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/physics/news-and-events/,News - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/physics/programs,Programs - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/physics/programs/,Programs - De La Salle University,None
https://www.dlsu.edu.ph/colleges/cos/departments/physics/activities/,Activities - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/expected-lasallian-graduate-attributes/,Expected Lasallian Graduate Attributes - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/program-educational-objectives/,Program Educational Objectives - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/curriculum-map/,Curriculum Map - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/student-outcomes/,Student Outcomes - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/recognition-accreditations-and-assessments/,"Recognition, Accreditations and Assessments - De La Salle University",None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/undergraduate-programs/,Undergraduate Programs - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/organizational-structure/,Organizational Structure - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/enrollment-and-graduation-statistics/,Enrollment and Graduation Statistics - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/graduate-studies/,Graduate Studies - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/laboratory-and-facilities/,Laboratory and Facilities - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/thesis-archive/,Thesis Archive - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/community-extension-and-linkages/,Community Extension and Linkages - De La Salle University,None
http://www.dlsu.edu.ph/wp-content/uploads/2018/06/technolink_vol1no1.pdf,technolink_vol1no1,PDF Document
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/society/,Civil Engineering Society - De La Salle University,None
http://www.dlsu.edu.ph/wp-content/uploads/pdf/coe/practicum-policies.pdf,practicum-policies,PDF Document
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/ce-licensure-examinations/,CE Licensure Examinations - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/conferences-seminars-hosted/,Conferences/Seminars Hosted - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/cpd/,Continuing Professional Development - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/alumni/,Alumni - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/contact-us/,Contact Us - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/civil-engineering/downloadable-forms/,Downloadable Forms - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/linkages/activities/,Activities - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/linkages/,Linkages - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/linkages/development-plans/,Development Plans - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/linkages/organizational-framework/,Organizational Framework - De La Salle University,None
https://www.dlsu.edu.ph/research/research-centers/sdrc/events-and-conferences/,Events and Conferences - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/linkages/administration/,Administration - De La Salle University,None
http://www.dlsu.edu.ph/colleges/gcoe/student-outcomes,Student Outcomes - De La Salle University,None
http://www.dlsu.edu.ph/erdt,Engineering Research and Development for Technology (ERDT) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/linkages/benefits-for-participating-companies/,Benefits for Participating Companies - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/expected-lasallian-graduate-attributes-elgas/,Expected Lasallian Graduate Attributes (ELGAs) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/linkages/member-companies/,Member Companies - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/program-educational-objectives/,Program Educational Objectives - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/student-outcomes/,Student Outcomes - De La Salle University,None
http://www.dlsu.edu.ph/colleges/gcoe/linkages/administrator-login/,Administrator Login - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/recognitions-awards-and-achievements/,"Recognitions, Awards, and Achievements - De La Salle University",None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/undergraduate-programs/,Undergraduate Programs - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/curriculum-map/,Curriculum Map - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/graduate-programs/,Graduate Programs - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/laboratory-and-facilities/,Laboratory and Facilities - De La Salle University,None
https://www.dlsu.edu.ph/colleges/bagced/academic-departments/research-projects/,RESEARCH PROJECTS - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/organizational-structure/,Organizational Structure - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/enrollment-and-graduation-statistics/,Enrollment and Graduation Statistics - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/awards-and-achievements-2/,Awards and Achievements - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/community-engagement-and-linkages/,Community Engagement and Linkages - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/thesis-archive/,Thesis Archive - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/the-chemical-engineering-society/,The Chemical Engineering Society - De La Salle University,None
https://www.dlsu.edu.ph/colleges/bagced/academic-departments/conferences/,Conferences - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/licensure-examination/,Licensure Examination - De La Salle University,Most recent Licensure Examination Performance of the graduates of Chemical Engineering from De La Salle University.
http://www.dlsu.edu.ph/wp-content/uploads/pdf/coe/me/research-projects.pdf,research-projects,PDF Document
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/alumni-and-board-of-advisers/,Alumni and Board of Advisers - De La Salle University,Most recent Licensure Examination Performance of the graduates of Chemical Engineering from De La Salle University.
https://www.dlsu.edu.ph/wp-content/uploads/pdf/coe/me/faculty-awards-and-grants.pdf,faculty-awards-and-grants,PDF Document
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/downloadable-forms-and-policies/,Downloadable Forms and Policies - De La Salle University,None
http://www.dlsu.edu.ph/wp-content/uploads/pdf/coe/me/student-organization-mes.pdf,student-organization-mes,PDF Document
http://www.dlsu.edu.ph/wp-content/uploads/pdf/coe/me/conferences.pdf,conferences,PDF Document
http://www.dlsu.edu.ph/wp-content/uploads/pdf/coe/me/licensure-examination.pdf,licensure-examination,PDF Document
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/student-outcomes/,Student Outcomes - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/objectives/,Program Educational Objectives - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/chemical-engineering/contact-us/,Contact Us - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/curriculum-map/,Curriculum Map - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/awards/,Awards - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/elga/,Expected Lasallian Graduate Attributes (ELGAs) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/undergraduate-programs/,Undergraduate Programs - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/graduate-programs/,Graduate Programs - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/organizational-structure/,Organizational Structure - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/mechanical-engineering-department/undergraduate-thesis-archive/,Undergraduate Thesis Archive - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/community-extension-and-linkages/,Community Extension and Linkages - De La Salle University,None
http://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/enrollment-and-graduation-statistics/,Enrollment and Graduation Statistics - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/alumni-and-board-of-advisers-2/,Alumni and Board of Advisers - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/contact-information/,Contact Information - De La Salle University,None
http://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/,Faculty Profile - Mechanical Engineering - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/program-educational-objectives/,Program Educational Objectives - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/manufacturing-engineering-management-department/expected-lasallian-graduate-attributes-elgas/,Expected Lasallian Graduate Attributes (ELGAs) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/recognitions-accreditations-and-assessments/,"Recognitions, Accreditations and Assessments - De La Salle University",None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mem-student-outcomes/,Student Outcomes - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/curriculum-map/,Student Outcomes Map - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/performance-indicators/,Performance Indicators - De La Salle University,None
http://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/laboratory-facilities/,laboratory-facilities - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/undergeradute-programs/,Undergraduate Programs - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/manufacturing-engineering-and-management-bs-mem/,Bachelor of Science in Manufacturing Engineering and Management (BS MEM) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/master-of-engineering-major-in-manufacturing-engineering-mep-mfe/,Master of Engineering major in Manufacturing Engineering (MEP MFE) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/specialization-in-biomedical-engineering-mem-bme/,Bachelor of Science in Biomedical Engineering (BS BME) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/master-of-science-in-manufacturing-engineering-ms-mfg/,Master of Science in Manufacturing Engineering (MS MFG) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/master-of-science-in-biomedical-engineering-program-ms-bme/,Master of Science in Biomedical Engineering Program (MS BME) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/doctor-of-philosophy-in-manufacturing-engineering-phd-mfge/,Doctor of Philosophy in Manufacturing Engineering (PHD-MFGE) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/enrollment-and-graduation-statistics/,Enrollment and Graduation Statistics - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/organizational-structure/,Organizational Structure - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/laboratory-and-facilities/,Laboratory and Facilities - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/downloadable-forms-and-policies/,Downloadable Forms and Policies - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/alumni-and-board-of-advisers/,Board of Advisers - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/contact-us/,Contact Us - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/industrial-engineering/student-outcomes/,Student Outcomes - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/elga/,ELGA - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/industrial-engineering/program-educational-objectives/,Program Educational Objectives - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/industrial-engineering-department/recognition-accreditations-and-assessments/,"Recognition, Accreditations and Assessments - De La Salle University",None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/graduate-programs/,Graduate Programs - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/industrial-engineering/enrollment-and-graduation-statistics/,Enrollment and Graduation Statistics - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/ie-curriculum-map/,IE Curriculum Map - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/student-organization-sme-dlsu-chapter/,Student Organization-SME DLSU Chapter - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/undergraduate-degree-programs/,Undergraduate Degree Programs - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/graduate-degree-programs/,Graduate Degree Programs - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/industrial-engineering/organizational-chart/,Organizational Chart - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/industrial-engineering/thesis-archive/,Thesis Archive - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/industrial-engineering/contact-info/,Contact Info - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/industrial-engineering/facilities/,Facilities - De La Salle University,None
https://www.dlsu.edu.ph/colleges/rvrcob/mission-vision/,Mission-Vision - De La Salle University,None
https://www.dlsu.edu.ph/colleges/rvrcob/philosophy-goal/,Philosophy/Goal - De La Salle University,None
https://www.dlsu.edu.ph/colleges/rvrcob/historical-background/,Historical Background - De La Salle University,None
https://www.dlsu.edu.ph/colleges/rvrcob/overview/,Overview - De La Salle University,None
https://www.dlsu.edu.ph/colleges/rvrcob/contact-information/,Contact Information - De La Salle University,None
https://www.dlsu.edu.ph/colleges/rvrcob/equipment-facilities/,Equipment and Facilities - De La Salle University,None
https://www.dlsu.edu.ph/colleges/rvrcob/research-centers/,Research Centers - De La Salle University,None
https://www.dlsu.edu.ph/colleges/rvrcob/organizational-chart/,Organizational Chart - De La Salle University,None
https://www.dlsu.edu.ph/colleges/rvrcob/office-of-the-dean/,Office of the Dean - De La Salle University,None
https://www.dlsu.edu.ph/colleges/rvrcob/graduate-degree-programs/,Graduate Degree Programs - De La Salle University,None
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/,Academic Departments - De La Salle University,None
https://www.dlsu.edu.ph/colleges/rvrcob/flowcharts/,Flowcharts - De La Salle University,None
https://www.dlsu.edu.ph/colleges/rvrcob/student-organizations/,Student Organizations - De La Salle University,None
https://www.dlsu.edu.ph/what-sets-successful-family-run-msmes-apart-in-the-fast-paced-digital-marketplace-%f0%9f%92%bc%f0%9f%93%8a/,What sets successful family-run MSMEs apart in the fast-paced digital marketplace? 💼📊 - De La Salle University,None
https://www.dlsu.edu.ph/colleges/rvrcob/undergraduate-degree-programs/,Undergraduate Degree Programs - De La Salle University,None
https://www.dlsu.edu.ph/lasallians-take-your-entrepreneurial-dreams-to-singapore-%f0%9f%8c%8f/,"Lasallians, Take Your Entrepreneurial Dreams to Singapore! 🌏 - De La Salle University",None
https://www.dlsu.edu.ph/colleges/rvrcob/faculty-profile/,Faculty Profile - De La Salle University,None
https://www.dlsu.edu.ph/apc-qualifying-examination/,APC Qualifying Examination - De La Salle University,None
https://www.dlsu.edu.ph/can-love-truly-heal-the-emptiness-within-us/,Can love truly heal the emptiness within us? - De La Salle University,None
https://www.dlsu.edu.ph/dr-nelson-b-guillen-elected-as-regular-member-of-dost-nrcp/,Dr. Nelson B. Guillen Elected as Regular Member of DOST-NRCP! - De La Salle University,None
https://www.dlsu.edu.ph/what-drives-employees-to-stay-committed-or-quietly-walk-away-from-their-jobs/,What drives employees to stay committed—or quietly walk away—from their jobs? - De La Salle University,None
https://www.dlsu.edu.ph/curious-about-how-single-professionals-navigate-work-life-balance-in-a-fast-paced-workplace/,Curious about how single professionals navigate work-life balance in a fast-paced workplace? - De La Salle University,None
https://www.dlsu.edu.ph/adtivate-a-guide-to-interactive-marketing-july-12-2023/,"ADtivate: A Guide to Interactive Marketing – July 12, 2023 - De La Salle University",None
https://www.dlsu.edu.ph/lasallian-students-shine-at-business-event-planning-competition-in-singapore/,Lasallian Students Shine at Business Event Planning Competition in Singapore - De La Salle University,None
https://www.dlsu.edu.ph/lhabit-ne-fait-pas-le-moine/,DLSU at the FDI International Arbitration Moot - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/electronics-computer-engineering/expected-lasallian-graduate-attribute-elga/,Expected Lasallian Graduate Attribute (ELGA) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/electronics-computer-engineering/program-educational-objectives-peo/,Program Educational Objectives (PEO) - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/electronics-computer-engineering/student-outcomes/,Student Outcomes - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/electronics-computer-engineering/student-outcomes-electronics-engineering/,Student Outcomes - Electronics Engineering - De La Salle University,None
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/electronics-computer-engineering/recognitions-accreditations-and-assessments/,"Recognitions, Accreditations and Assessments - De La Salle University",None
http://www.dlsu.edu.ph/colleges/gcoe/academic-departments/electronics-computer-engineering/program-educational-objectives-peo,Program Educational Objectives (PEO) - De La Salle University,None
